"","fips","aveBMI","avePM.idw","per.black","per.latinx","per.asnam","per.white","med.hinc","med.hval","lt.HS","female.unemp","male.unemp","climate.region"
"699",39087,28.43625217,12.05484325,0.020292463,0.005355536,0.00336813,0.960502918,36461,92300,16.2,5.6,7.6,"ohio_valley"
"700",39093,28.39479714,10.69240761,0.07659697,0.067381083,0.009215886,0.832443584,52066,147400,19.1,6.5,9.8,"ohio_valley"
"701",39095,28.5449445,11.24913512,0.173809425,0.0471851,0.015720423,0.74684668,42072,122400,17.7,9.1,12.6,"ohio_valley"
"702",39097,27.06207216,12.97865695,0.07743547,0.010794576,0.005114785,0.896663495,50533,146800,28.1,6,3.9,"ohio_valley"
"703",39099,28.4143638,12.32714308,0.139253807,0.039400485,0.006864549,0.803072246,40123,98400,17.5,7.3,11.4,"ohio_valley"
"704",39103,27.08118165,10.766815,0.0103662,0.011812646,0.009137498,0.960572668,66193,184900,14.3,5,5.4,"ohio_valley"
"705",39109,27.24513147,13.919328,0.019025444,0.009853611,0.011127119,0.949316936,51507,137700,18.1,4.7,6.5,"ohio_valley"
"706",39111,29.14754806,14.095726,0.003044802,0.002348847,0.001304915,0.983558069,37030,86900,15.1,6.7,6.2,"ohio_valley"
"707",39113,28.36531352,13.64827896,0.193520348,0.018522655,0.017226142,0.753990298,43965,119100,15.8,7.8,10.4,"ohio_valley"
"708",39115,27.5250814,9.241818,0.028871164,0.005808913,0.001213803,0.938096064,34962,86000,20.3,6.7,8,"ohio_valley"
"709",39129,28.25011507,12.733051,0.040502104,0.008344891,0.003220423,0.93881197,49262,144800,23.8,4.7,8.9,"ohio_valley"
"710",39131,33.79687065,11.811207,0.009171337,0.005882625,0.001852795,0.965491686,35912,96400,22.6,15.7,17.9,"ohio_valley"
"711",39133,27.74860364,11.23370916,0.038405837,0.011022303,0.015069555,0.9231257,50447,157100,7.9,7.3,8.7,"ohio_valley"
"712",39135,25.57973606,12.1209356,0.003777473,0.004214535,0.00359016,0.97795954,49780,123500,18.7,6.9,7.5,"ohio_valley"
"713",39145,29.95375779,11.811207,0.028692863,0.008614372,0.003142862,0.942728265,32812,85000,25.2,6.9,16.1,"ohio_valley"
"714",39151,27.64125466,13.92334284,0.068004144,0.012672652,0.006950967,0.898763812,44941,128000,15.5,7.1,8.6,"ohio_valley"
"715",39153,27.47623665,12.68039886,0.130696355,0.012926644,0.020788798,0.821726613,47926,141200,15,7.5,8.4,"ohio_valley"
"716",39155,30.21069084,11.97166559,0.075727028,0.010227273,0.00483871,0.898778104,42296,102500,21.9,6.5,9.9,"ohio_valley"
"717",39165,25.58484188,11.99646097,0.035501692,0.017877291,0.034918103,0.901418771,71274,194700,19.7,5.8,5.3,"ohio_valley"
"718",39167,28.67121403,12.6662525,0.011118619,0.0056105,0.006081455,0.96379794,41654,110800,14.5,7,8.5,"ohio_valley"
"719",39169,28.43171549,10.746552,0.014477306,0.012767204,0.007519766,0.955490483,48375,136800,20.7,5.4,6.2,"ohio_valley"
"720",39173,28.47237307,11.18416166,0.024518139,0.036176474,0.015140562,0.912608311,53298,154600,3.9,6.3,8.5,"ohio_valley"
"721",40015,27.58154923,8.978,0.032382072,0.086744154,0.00248745,0.642847451,36413,64100,29.8,9.7,8.2,"south"
"722",40021,29.65178507,10.729167,0.013210299,0.047007348,0.0058058,0.562321198,32322,97100,14.3,6.7,8,"south"
"723",40027,27.66920022,9.201653,0.039866924,0.057462903,0.0381526,0.78572991,52688,131800,9.9,4.4,4.9,"south"
"724",40051,29.19717772,8.978,0.023613623,0.03454161,0.003617189,0.862597753,45260,104100,17.9,5.5,5.2,"south"
"725",40083,27.7408948,8.849565,0.098989706,0.040826083,0.004493737,0.801191956,48683,116400,22,4.7,4.7,"south"
"726",40097,29.67433458,10.913274,0.003805497,0.020035778,0.003317613,0.719889413,41228,89200,30.4,6.5,7.6,"south"
"727",40101,29.15230958,10.729167,0.109500926,0.039323847,0.005478786,0.636941603,37002,84100,24.3,6.4,5.9,"south"
"728",40109,27.90143835,8.957851593,0.142902059,0.120952904,0.030406593,0.642938337,42916,117500,20,5.8,5.7,"south"
"729",40121,28.23343377,9.840984,0.035725285,0.031525604,0.003891704,0.757622421,39245,83000,30.4,3.9,3.4,"south"
"730",40131,27.53545547,10.82133752,0.009238343,0.028307031,0.009066974,0.776301235,57443,139200,16.8,5.4,5.1,"south"
"731",40135,28.76925308,11.474545,0.016367392,0.023613539,0.004417607,0.697092007,36357,80100,18.8,7.8,8.2,"south"
"732",40143,27.8903567,10.64245,0.097262022,0.089480258,0.02257936,0.698470588,45613,126200,21.6,5.9,5.3,"south"
"733",40145,29.19438067,10.729167,0.03469049,0.036275808,0.011694052,0.777738404,55487,133800,14.9,5.6,4.4,"south"
"734",41017,26.47726925,4.535185,0.002814537,0.057549872,0.009060833,0.906963921,53071,314400,NA,6.9,NA,"northwest"
"735",41029,27.05808213,5.081177933,0.005701914,0.081444233,0.011586341,0.868837086,44142,274500,20.6,7.2,10,"northwest"
"736",41033,27.27515414,6.405263,0.002779888,0.047789762,0.008142184,0.907640893,38035,253600,21.3,9.4,11.2,"northwest"
"737",41039,27.34459207,6.090643668,0.008279378,0.057874097,0.024267266,0.871316829,42923,230000,11.1,7,9.5,"northwest"
"738",41051,27.48325514,6.173803202,0.049297786,0.085363747,0.063648228,0.761869902,49618,281600,15.5,7.1,9.4,"northwest"
"739",41059,27.77615673,6.950847,0.008583383,0.191258597,0.009014348,0.74501248,45861,137900,25.7,9.7,7.6,"northwest"
"740",41061,27.93564335,5.867213,0.004611298,0.030474663,0.008119894,0.924164202,42162,151200,7.2,5.8,7.8,"northwest"
"741",41067,27.00340864,6.268056832,0.015662449,0.127122517,0.08657635,0.739374721,62574,303700,17.7,6.5,7.2,"northwest"
"742",42003,28.03647072,12.14087011,0.11732786,0.013358664,0.027520029,0.829617443,47961,115200,9.4,5.6,6.7,"northeast"
"743",42005,31.72272388,12.974775,0.007287405,0.004109439,0.001899474,0.981900205,42752,89100,18.7,5.7,8,"northeast"
"744",42007,28.54293946,12.3076355,0.055734515,0.008948777,0.00381097,0.922564333,46190,112400,12.4,5.4,6.1,"northeast"
"745",42011,27.0065658,10.053376,0.037627751,0.129017638,0.012288306,0.811743152,53470,170400,16.1,6,7.2,"northeast"
"746",42017,26.30990508,9.149970326,0.031587906,0.036007348,0.036476486,0.885428711,74828,321500,NA,4.9,5.7,"northeast"
"747",42019,28.057595,11.69227613,0.009740806,0.008471486,0.009144717,0.966156133,56878,159000,11.5,4.5,5.9,"northeast"
"748",42021,30.10979007,11.915774,0.03373064,0.01255154,0.00482485,0.942171096,39574,86000,9.7,5.4,7.7,"northeast"
"749",42027,26.99103741,9.01108,0.030916449,0.024305287,0.054040069,0.878133737,47016,175800,5.2,4.7,5.6,"northeast"
"750",42029,26.48398719,10.21570089,0.059192009,0.055977227,0.035455979,0.839028789,84741,334300,12.9,4.8,NA,"northeast"
"751",42041,27.79428272,10.168286,0.02966887,0.022266382,0.028099457,0.909086527,60219,174600,7.8,3.9,4.4,"northeast"
"752",42045,26.83934279,10.24660862,0.175557147,0.025419596,0.045306802,0.74093899,61876,232300,12,6.3,7.1,"northeast"
"753",42051,28.16903549,11.316949,0.04366267,0.006472284,0.002845969,0.938683143,34796,82500,20.6,7.6,9.7,"northeast"
"754",42059,28.84555926,11.62954504,0.038992453,0.012062182,0.002580146,0.937302458,40498,81800,13.7,5,6.7,"northeast"
"755",42067,27.58330459,10.168286,0.003792127,0.017678791,0.003097794,0.970677776,44276,127200,20.4,4.9,6.9,"northeast"
"756",42071,27.64441141,11.647661,0.029073073,0.071029378,0.018074943,0.872440642,54765,184400,18.9,4.8,5.1,"northeast"
"757",42073,27.80811152,12.13509857,0.032331791,0.007372206,0.003748815,0.948561793,42570,92600,17.1,5.8,8.4,"northeast"
"758",42077,28.63322173,9.700961889,0.044007691,0.151497094,0.027235896,0.76576455,53541,203200,16.8,6.5,6.1,"northeast"
"759",42085,28.49722892,10.98754,0.050520189,0.008697174,0.006115372,0.925959151,42573,101700,10.3,6.4,8.5,"northeast"
"760",42087,27.35342715,9.01108,0.004847067,0.00718703,0.003565658,0.977185359,37539,92500,30.7,6.1,8.1,"northeast"
"761",42091,26.76763023,9.916982476,0.08117461,0.036945042,0.061837356,0.808634354,76380,297200,11.7,4.7,4.9,"northeast"
"762",42095,28.2556455,9.528861006,0.039456824,0.085823751,0.023318914,0.840405404,58762,220800,11.5,5.8,6.4,"northeast"
"763",42099,29.11141423,10.168286,0.004537334,0.009301534,0.0030627,0.975413323,52659,144800,21.5,5.5,6.1,"northeast"
"764",42101,28.98092942,10.71576941,0.399074921,0.10492493,0.064770773,0.411299061,36251,135200,15.3,10.6,12.1,"northeast"
"765",42117,29.68001135,7.387379,0.007696685,0.008355545,0.00446228,0.970620826,40338,105700,13.2,5.7,8.3,"northeast"
"766",42125,26.82019435,11.96068623,0.031004748,0.009313536,0.005764945,0.944760682,49687,130300,14.5,6.3,6.7,"northeast"
"767",42129,28.05109096,14.17248546,0.021195797,0.006918286,0.006675599,0.95822025,47689,126800,14,5.1,6,"northeast"
"768",42133,27.6252247,11.330286,0.045903688,0.044284865,0.011578037,0.887274071,57494,175500,16.2,5.5,5.6,"northeast"
"769",44001,27.65073409,7.918384462,0.006546645,0.015863024,0.012337908,0.95485333,68333,363100,NA,3.5,NA,"northeast"
"770",44003,27.51252632,8.019069698,0.012395378,0.024206999,0.01890769,0.930904294,61088,246600,12.8,5.7,8,"northeast"
"771",44005,26.59649433,7.768861058,0.030889832,0.0333875,0.014955915,0.90007824,67239,388800,12.2,4.2,NA,"northeast"
"772",44007,27.81562525,8.154452587,0.065879822,0.156806573,0.036039849,0.706331971,48500,258000,13.3,7.8,8.7,"northeast"
"773",45003,28.19870773,11.44730774,0.229534927,0.040577265,0.008566492,0.706411078,44468,119000,25.7,6.5,8.4,"southeast"
"774",45015,27.92099134,9.368601459,0.236617726,0.053062515,0.024360142,0.662758408,50777,149700,21.6,8.1,7.6,"southeast"
"775",45019,27.07465241,9.311056647,0.274727888,0.047234562,0.013658751,0.651379386,48433,242100,14.6,6.6,7.8,"southeast"
"776",45021,26.86254416,11.404558,0.190462483,0.029193053,0.005493187,0.764440606,34132,82700,27.6,15.6,11.1,"southeast"
"777",45025,30.09862632,10.201695,0.311993632,0.030474458,0.00341132,0.641441851,32979,77600,27.1,11.1,9.9,"southeast"
"778",45031,30.09575329,10.69451296,0.390615689,0.014147589,0.002691117,0.583511139,38379,81800,26.5,10.6,11.4,"southeast"
"779",45033,30.66687145,10.853636,0.435882153,0.020478542,0.002341621,0.508174387,26818,61400,27.4,10.8,9.7,"southeast"
"780",45035,28.61397441,9.396154,0.24405952,0.037576988,0.015533161,0.681761095,55034,171400,16.1,7.9,6,"southeast"
"781",45037,28.3286837,10.62947652,0.363156406,0.055482229,0.003488262,0.567785425,42834,101600,26.5,8.1,8.9,"southeast"
"782",45039,30.7057937,11.13443669,0.561727395,0.013819163,0.002375169,0.413819163,NA,91500,27.5,5.1,10.3,"southeast"
"783",45041,28.95752598,10.853636,0.393429278,0.018316616,0.011261327,0.567272375,40487,108400,20.3,8.8,9.6,"southeast"
"784",45045,28.47641422,11.42564768,0.170218304,0.070010061,0.018838401,0.729020672,46830,148100,19.6,8,7.1,"southeast"
"785",45053,28.25529583,10.547929,0.451813694,0.129534235,0.006814767,0.403573728,37393,118700,33.4,9.1,9,"southeast"
"786",45063,27.88534199,11.25937355,0.129567319,0.047364412,0.014130122,0.795287269,52205,136800,19.1,6.1,6.1,"southeast"
"787",45067,28.23842074,10.853636,0.53211156,0.019567044,0.005161858,0.433195951,30629,82500,28.7,11.9,12.5,"southeast"
"788",45073,28.85582388,8.688073,0.070330909,0.034303179,0.005378547,0.880493802,42266,126700,16.8,10.5,9,"southeast"
"789",45077,27.04613538,11.58369383,0.064000337,0.025680188,0.017063948,0.882785426,41898,123500,7.6,9.5,8,"southeast"
"790",45079,27.82628769,10.87968714,0.430427916,0.044212682,0.022744493,0.485487505,47922,146300,10.8,8,7.3,"southeast"
"791",45081,26.46579099,10.311111,0.249640382,0.125931738,0.001503858,0.614423957,40508,96400,24.6,6.1,12.9,"southeast"
"792",45083,27.45931775,11.40543972,0.19797819,0.047115058,0.018630996,0.726148089,42680,116300,18.3,8.9,7.7,"southeast"
"793",45087,27.9631403,11.404558,0.299047449,0.007557802,0.002817405,0.682348732,33470,74300,17.5,11.6,11.7,"southeast"
"794",45091,28.07211377,11.36181207,0.181614576,0.037385121,0.014352845,0.749704448,51925,158900,20.2,7.1,9.2,"southeast"
"795",46011,27.31587531,8.687288,0.007521117,0.016392178,0.026767462,0.932464226,45134,138300,3.4,2.8,3.3,"rockies"
"796",46013,27.32465722,8.513793,0.004597619,0.010371374,0.010692138,0.939482501,45615,115700,6.7,2,1.4,"rockies"
"797",46027,31.00928941,9.296522,0.01284965,0.015646853,0.017045455,0.918444056,37198,116900,0.3,4,5.2,"rockies"
"798",46029,26.75801109,8.749138,0.002685809,0.010547905,0.004297295,0.959712863,43275,131000,21.1,3.2,3.4,"rockies"
"799",46083,27.81577402,9.388022456,0.006153065,0.009071014,0.009832218,0.964445431,67365,169700,11.7,1.9,2.1,"rockies"
"800",46099,27.32647695,9.38451923,0.029683622,0.032142154,0.013395847,0.893707892,51799,144900,14.3,3.3,4,"rockies"
"801",46103,27.40555717,6.579167,0.010143081,0.029299313,0.010944542,0.85396329,46849,149700,18.9,4.4,5.7,"rockies"
"802",46127,26.5612605,9.296522,0.004232506,0.016271633,0.007712566,0.959744169,59889,132200,17.6,2.2,1.4,"rockies"
"803",47001,27.84661511,13.271667,0.034739623,0.019193727,0.010483252,0.921588681,44650,116400,17.9,7.3,6.9,"ohio_valley"
"804",47007,27.4168753,13.373333,0.040364068,0.017016225,0.000791,0.928769292,29729,99700,11.1,8.8,11.5,"ohio_valley"
"805",47011,28.18422808,12.89627867,0.040064544,0.039238065,0.008592756,0.899484435,40032,133800,14.7,8.6,7.8,"ohio_valley"
"806",47019,27.84940552,10.830508,0.012921642,0.011396322,0.003137802,0.962869345,31173,92700,17.8,9.4,9.2,"ohio_valley"
"807",47025,27.21886737,12.831667,0.009788505,0.006879472,0.003144901,0.968315119,31353,89300,7.8,8,7.7,"ohio_valley"
"808",47065,27.47063855,12.93109683,0.186513652,0.037392174,0.016846565,0.746532147,45408,147200,19.6,7.4,8.6,"ohio_valley"
"809",47091,28.61031935,9.766151129,0.023988711,0.012229539,0.001747077,0.952896116,29949,92800,20.5,11.4,9.1,"ohio_valley"
"810",47105,26.22514801,13.271667,0.010520058,0.052807072,0.005247105,0.922611663,49343,166400,26.1,8.6,9.5,"ohio_valley"
"811",47115,28.04907003,10.74870383,0.034873188,0.010371377,0.003532609,0.939447464,38785,107400,25.4,7.6,10.3,"ohio_valley"
"812",47129,28.08376446,13.271667,0.045496429,0.007659525,0.001612532,0.933483068,36772,79600,13.3,7.3,6.8,"ohio_valley"
"813",47145,29.37014669,13.271667,0.025759978,0.010140806,0.004942186,0.945752518,42698,118900,14.6,6.9,7.9,"ohio_valley"
"814",47153,29.22260083,12.78143399,0.001390434,0.026603634,0.002502781,0.956618465,33850,105800,28.6,10.9,9,"ohio_valley"
"815",47155,27.14812186,9.975833,0.005943112,0.04577339,0.008443219,0.927411175,41476,155500,22.7,6,6.3,"ohio_valley"
"816",47157,28.79173941,11.807627,0.494880671,0.048640947,0.022906654,0.422275817,44705,135300,21.9,9.3,9.5,"ohio_valley"
"817",47163,28.56748644,10.830508,0.019842608,0.011659841,0.005340079,0.953055489,39957,110500,16.8,7,7.2,"ohio_valley"
"818",47171,28.75512674,9.742975,0.001367802,0.026877308,0.001641362,0.959718233,34387,111900,17.6,5.2,5.7,"ohio_valley"
"819",47173,30.04019595,12.831667,0.001031211,0.010105871,0.001031211,0.974425959,30143,91300,19.8,5.7,8,"ohio_valley"
"820",48029,28.22544681,8.787327065,0.070293649,0.549882472,0.025065487,0.339564957,47048,117100,18.7,6.2,6.1,"south"
"821",48037,30.01209258,12.148276,0.227033503,0.060373968,0.007559226,0.687661347,42550,88600,20.4,6.9,7.4,"south"
"822",48071,27.57717329,10.830508,0.083396452,0.158142316,0.009368148,0.736655372,66764,136600,22.3,6.8,5.3,"south"
"823",48113,28.03059606,9.99322,0.216186585,0.332481463,0.052698678,0.383860326,47974,129700,26.7,7.7,6.4,"south"
"824",48135,28.80524907,7.068519,0.040484166,0.474044923,0.007696102,0.465105526,45815,75500,26.7,5.7,4.8,"south"
"825",48141,27.94616535,8.05982869,0.027202707,0.797900806,0.010988972,0.15376701,36333,101800,18.1,6.9,6.4,"south"
"826",48201,27.82832502,11.96778522,0.183761322,0.367642864,0.066207434,0.368682046,51444,131700,24.7,7.3,6.2,"south"
"827",48203,29.05573081,10.429508,0.21967112,0.084172662,0.004974306,0.678458376,44425,94400,17.4,8,7.1,"south"
"828",48215,28.68594963,9.726923,0.004112308,0.88194594,0.010168186,0.101022152,31879,73000,26,7.4,9.8,"south"
"829",48329,27.49918976,7.068519,0.062399968,0.32962564,0.012411544,0.58191317,54945,121200,25.6,4.2,2.6,"south"
"830",48355,27.49577982,10.197222,0.036476854,0.567512541,0.017216472,0.367296641,43280,103900,19.1,7.5,6.8,"south"
"831",48361,27.35532203,10.67388639,0.07803685,0.047937388,0.009179847,0.850513615,47914,81500,20.6,7.4,6.9,"south"
"832",48375,27.8623404,5.94375,0.096980096,0.303088538,0.037245482,0.546431023,36766,80600,26.5,5.9,5.4,"south"
"833",48381,27.42891286,5.94375,0.020635166,0.135838979,0.013473549,0.815089051,56041,130400,10.9,4.1,3.1,"south"
"834",48409,28.7012367,10.197222,0.01427067,0.50289067,0.008661265,0.463689312,45189,88300,17.5,6.4,6.7,"south"
"835",48439,28.33784655,10.43126658,0.139011331,0.229013198,0.047338155,0.566010201,55306,134900,19.7,7,6.4,"south"
"836",48493,30.39589613,8.932727,0.016115755,0.351380446,0.003799392,0.617939463,60493,124100,21.5,5,4.3,"south"
"837",49005,25.77647044,9.619347254,0.004972928,0.083241362,0.021657556,0.873118922,47013,180300,4.3,4.6,4.5,"southwest"
"838",49011,27.25778516,9.130917934,0.011226012,0.075604057,0.020194889,0.871502436,66866,224400,14.4,3.9,4,"southwest"
"839",49035,26.87399666,9.384185535,0.012648759,0.146921249,0.035162233,0.772352488,58004,237500,17.2,5.1,5.4,"southwest"
"840",49049,26.3290601,8.831686094,0.003939185,0.09823454,0.015750761,0.856590364,56927,233800,8,4.7,4.5,"southwest"
"841",49053,25.8756682,3.998588,0.003982205,0.081261861,0.007871076,0.880896826,50050,240900,17.8,5,6.7,"southwest"
"842",49057,26.89766306,8.786546594,0.01224641,0.141658175,0.013858268,0.810930987,54086,168300,16.7,6.5,6.5,"southwest"
"843",50003,26.66119491,6.925,0.00701172,0.011720073,0.00667299,0.963992954,47396,198800,12.2,4.8,6.7,"northeast"
"844",50007,26.16443453,6.623051889,0.015818641,0.016401559,0.026127507,0.92593746,59878,254700,5.6,3.7,4.8,"northeast"
"845",50015,27.06353341,5.335294,0.004945286,0.011153199,0.004366582,0.96412037,52232,211100,8,4.6,4.7,"northeast"
"846",50021,27.60881323,9.432759,0.004481511,0.009184084,0.005787781,0.968669614,47027,172100,10.7,6,7.6,"northeast"
"847",50023,26.87692444,5.335294,0.005739823,0.015101453,0.007582497,0.956093532,55313,197600,10.8,5,4.9,"northeast"
"848",50025,26.53934103,8.257143,0.007624387,0.014604064,0.009642607,0.952151367,46714,204600,13.2,6.4,5.6,"northeast"
"849",50027,27.05189561,9.432759,0.004601396,0.009731182,0.008190044,0.963276898,50893,209900,18.1,3.4,6.5,"northeast"
"850",51003,28.67799905,9.424167,0.094381155,0.047538135,0.04792431,0.794052906,64847,349800,7.7,3.5,NA,"southeast"
"851",51009,28.77359536,9.804274,0.188761657,0.016645024,0.004721993,0.76791406,44757,142200,15.5,4.7,5.4,"southeast"
"852",51011,28.23024301,9.804274,0.191449176,0.00935783,0.002232143,0.786658654,49224,132200,5.5,6.8,6,"southeast"
"853",51013,24.79187231,10.59752487,0.080485254,0.137713499,0.096685162,0.661236222,94880,571700,NA,2.8,NA,"southeast"
"854",51019,26.70101177,9.94057893,0.058327556,0.01240374,0.008150494,0.911524985,54110,187200,15.3,5.1,4.3,"southeast"
"855",51023,28.16069733,10.2897403,0.030255892,0.008711208,0.005094501,0.947421638,64724,202500,15.7,3.7,3.5,"southeast"
"856",51031,28.92870781,9.804274,0.140637413,0.014930604,0.009065844,0.823496425,43478,134000,16,4.7,5.8,"southeast"
"857",51041,27.49352855,9.996393804,0.20924949,0.062347842,0.032739891,0.679036116,71321,235600,16.6,4.7,4.8,"southeast"
"858",51043,31.17596765,11.14647722,0.056321095,0.027374457,0.00869324,0.894293905,73244,366900,NA,3.4,NA,"southeast"
"859",51059,25.11825076,10.19007701,0.086444759,0.145216939,0.174877118,0.5685942,105416,507800,NA,4.2,NA,"southeast"
"860",51065,26.9569449,9.424167,0.156931169,0.023365195,0.005816012,0.801547565,68223,246100,14.6,2.8,5.9,"southeast"
"861",51067,28.33087605,10.29618404,0.08176341,0.019401106,0.004226429,0.884649971,45555,156100,11.5,6.5,6.6,"southeast"
"862",51069,28.205159,11.08635555,0.037045881,0.052788675,0.012314515,0.886423333,61973,248600,17.8,4.2,4.4,"southeast"
"863",51073,29.2938276,9.456443973,0.088341807,0.021171391,0.007660701,0.865728811,59331,228100,21.9,3.2,3.8,"southeast"
"864",51075,28.81867132,9.658678,0.20159381,0.01691979,0.010163423,0.760870821,79574,338000,39.1,4.7,NA,"southeast"
"865",51079,31.1728389,9.996965901,0.061178685,0.033231972,0.013756154,0.879525051,54307,223100,8.6,2.7,4.9,"southeast"
"866",51085,26.75403102,9.740635104,0.093488279,0.018059173,0.013050157,0.86308689,76425,281600,11,3.6,3,"southeast"
"867",51087,27.5139511,9.869339969,0.279141566,0.042801305,0.062576592,0.597764907,60114,230000,17.3,5.6,5.9,"southeast"
"868",51093,29.35967218,9.650617895,0.24116157,0.014317706,0.007966519,0.722934028,NA,256600,13.6,3.3,4.6,"southeast"
"869",51095,25.77919361,9.123404,0.125152022,0.03735938,0.022328215,0.798380967,73903,348600,NA,3.5,NA,"southeast"
"870",51101,27.18631309,9.864307,0.184416667,0.016916667,0.0065,0.76425,64946,198100,11.9,5.4,4.9,"southeast"
"871",51107,26.92413152,10.248718,0.072714027,0.117426006,0.145391166,0.641363538,115574,495000,NA,4,NA,"southeast"
"872",51113,28.45328561,10.240164,0.101373573,0.01334881,0.005803831,0.865447862,56608,250900,11,6.2,5.8,"southeast"
"873",51121,29.14232817,10.408403,0.037350051,0.025240612,0.05690175,0.862065921,43229,187600,2.2,4.6,4.7,"southeast"
"874",51127,27.6884164,9.585430839,0.138749302,0.016122278,0.008863763,0.810650475,70590,251000,16,4,5.1,"southeast"
"875",51139,29.0263029,10.2642998,0.019099156,0.01188392,0.00313014,0.957928803,41617,168700,16.9,7.4,9.2,"southeast"
"876",51145,26.05896494,9.658678,0.147897445,0.014975196,0.004450832,0.823125782,73593,279300,39.3,3.6,2.2,"southeast"
"877",51149,28.89749597,9.464914746,0.313843819,0.050952192,0.015972247,0.59538178,64171,202700,13.6,6.4,4.5,"southeast"
"878",51153,27.94191506,10.15965875,0.193438688,0.183166741,0.077046605,0.519030742,91098,377700,NA,5.1,NA,"southeast"
"879",51161,27.29160953,10.38897893,0.04770076,0.016896614,0.024051036,0.901415662,59446,189500,12.1,3.2,3.7,"southeast"
"880",51165,27.26102652,11.23342592,0.01584767,0.040469077,0.005185261,0.930393874,49930,192900,16.3,3.8,3.6,"southeast"
"881",51167,29.38875022,10.830508,0.008394224,0.007393876,0.002044189,0.976209116,32780,85200,7.8,4.8,5.6,"southeast"
"882",51171,27.33292927,10.240164,0.015840557,0.047552191,0.0051581,0.922018069,50171,216200,11.1,5.6,4.1,"southeast"
"883",51187,25.8892864,10.240164,0.046148447,0.028320758,0.00905422,0.901737147,60522,254400,13.1,7,3.8,"southeast"
"884",51191,28.199504,10.830508,0.012624088,0.0111509,0.003286342,0.966003354,40422,126100,10,5.6,6.2,"southeast"
"885",51199,26.08827761,9.394298599,0.132169835,0.035070972,0.048248527,0.761123101,81055,324800,9.7,2.9,NA,"southeast"
"886",51510,25.58689995,10.66801354,0.20405014,0.145410187,0.061752129,0.563036656,NA,486800,NA,3.1,NA,"southeast"
"887",51520,24.19591846,10.830508,0.051953567,0.010121744,0.00644111,0.91867214,32079,94100,16.6,10.2,9.3,"southeast"
"888",51540,25.89486494,9.424167,0.169481906,0.04626902,0.068754899,0.692278587,42240,279700,5.1,4.4,4,"southeast"
"889",51550,26.92856477,10.05487298,0.288405956,0.036900078,0.029237103,0.625236811,NA,272800,15.7,4.2,4,"southeast"
"890",51570,22.76140366,9.726763497,0.08666716,0.030466612,0.03364638,0.833099164,50571,187700,15.5,4.8,5.3,"southeast"
"891",51590,28.12520661,10.115789,0.446601367,0.0227266,0.008670435,0.51312402,29936,89100,20.3,12.9,11.5,"southeast"
"892",51600,28.88420537,10.2486275,0.044121738,0.144383242,0.150781728,0.636454682,97900,488900,NA,5,NA,"southeast"
"893",51650,30.14948972,9.716898876,0.474030256,0.03887455,0.022691735,0.436898325,NA,191500,10.7,6.9,7.7,"southeast"
"894",51660,30.47011731,11.262393,0.054202954,0.121878458,0.035990954,0.768560843,37235,213400,3.7,5.3,5.2,"southeast"
"895",51670,30.06549774,9.497929667,0.332249675,0.0574536,0.009398274,0.580446861,37789,130700,28.3,13.1,13.5,"southeast"
"896",51680,27.90591113,9.804274,0.263726684,0.028012633,0.023505609,0.668404777,37058,139100,6.6,8.1,8.1,"southeast"
"897",51683,28.49728103,10.26663507,0.128869026,0.271699786,0.052448844,0.526335229,75173,325800,22.9,8.8,NA,"southeast"
"898",51700,29.48185933,9.189894634,0.374873909,0.065976638,0.029216555,0.501074514,49562,198500,9.9,7.5,6.4,"southeast"
"899",51710,27.67420379,10.0954524,0.396589851,0.061881149,0.034814325,0.478445921,42677,208400,11.1,8.3,8.9,"southeast"
"900",51730,28.99127936,9.717241193,0.770116284,0.0326683,0.00840042,0.173025318,36449,115900,26.6,13.5,14.1,"southeast"
"901",51740,28.77940289,10.16930327,0.503300443,0.02684269,0.011568705,0.437181792,NA,180400,18.5,6,6,"southeast"
"902",51760,27.67378745,9.921897823,0.464402395,0.057266629,0.026599681,0.431310731,38266,201800,13.3,9.1,9.7,"southeast"
"903",51770,30.44299732,10.21229401,0.259505177,0.046781546,0.016757569,0.660777804,36422,128700,22.4,5.3,6.8,"southeast"
"904",51775,28.69053947,10.39245656,0.061807932,0.020485202,0.014898329,0.892238776,48828,165700,5.4,2.9,7.6,"southeast"
"905",51800,27.65559459,10.235246,0.409220471,0.023715731,0.016029336,0.535629644,NA,252200,22.3,4.7,6.9,"southeast"
"906",51810,26.58283508,9.960815472,0.180955386,0.056394536,0.063045275,0.673753174,64618,277400,11.6,4.6,4.8,"southeast"
"907",51820,25.13651886,9.424167,0.098882682,0.048417132,0.007759156,0.82867784,40977,169700,16.7,7.8,13.5,"southeast"
"908",51830,25.06198073,9.40224888,0.123894504,0.060644346,0.060012634,0.728995578,50794,344800,1.8,5.5,NA,"southeast"
"909",51840,31.92852101,11.02056525,0.101854578,0.124423511,0.022617996,0.736188794,44873,267000,20.6,5.3,6.9,"southeast"
"910",53011,27.61631259,6.152924411,0.017833165,0.059446015,0.041318721,0.846471092,58262,260800,19.8,8,8.6,"northwest"
"911",53029,27.47233947,7.064543,0.018854883,0.042998135,0.043946505,0.857905227,57190,307100,14.8,5.2,6.4,"northwest"
"912",53033,26.44152806,6.236708002,0.055839346,0.074504512,0.145534137,0.680954072,68065,407700,NA,5.6,NA,"northwest"
